Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2
9728,83,1.0,34.703302009364684,22.120462930151305,6.0,13,12.0,1974,0.0077202819999999985,1,1,38,4788,2,0,4,1
14575,67,2.0,46.350558045736506,31.191641914119945,6.0,6,9.0,1974,0.100455735,1,1,43,7227,0,1,6,0
1827,27,1.0,38.03778973180624,38.03778973180624,0.0,7,0.0,1977,0.011654127,1,1,4,915,0,0,0,1
12277,17,3.0,84.4400321906554,58.90262526144552,8.0,8,8.0,1958,0.0,1,1,25,5027,4,1,1,1
15532,99,1.0,36.99886913653765,23.075780892656013,9.0,11,14.0,1976,0.033493708,1,1,66,10573,1,3,8,1
9383,24,2.0,88.40729652418949,88.40729652418949,0.0,2,0.0,1977,0.111627393,1,1,50,12238,8,2,3,1
12430,62,1.0,45.76594475143271,18.452619354036404,11.0,5,17.0,2012,0.072157581,1,1,2,629,1,0,0,0
6602,45,2.0,46.38182801707632,31.22343734108927,5.0,6,5.0,1966,0.195781053,1,1,23,5212,6,3,2,1
502,27,2.0,66.4829505841349,65.4829505841349,1.0,17,22.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1
3470,134,1.0,40.04561972032848,41.7982163822626,1.0,8,17.0,1977,0.212515361,1,1,19,3293,16,3,7,1
5130,45,3.0,77.1190066011457,77.30079687171626,1.0,12,12.0,2018,0.195781053,1,1,23,5212,6,3,2,1
13642,77,4.0,64.24565769991887,50.15021758346268,5.0,6,9.0,1974,6.99893e-05,1,1,46,10309,1,1,16,1
3820,27,1.0,48.291007775560104,19.54160352132458,12.0,19,17.0,2018,0.017647053,1,1,2,469,0,0,0,1
9389,21,1.0,30.09594758840189,16.337224185627306,5.0,2,5.0,1963,0.034331497,1,1,25,5487,3,0,4,1
10204,8,2.0,40.18375813724524,23.074563421200146,6.0,10,12.0,1970,0.458174486,1,0,26,4439,1,1,5,1
4711,6,1.0,41.224118068406575,41.224118068406575,0.0,8,0.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
3813,12,2.0,55.902976958950326,30.79195358210058,8.0,2,14.0,1997,0.090799103,1,1,74,19083,2,5,15,1
491,117,3.0,65.43747065373229,40.225576127195076,8.0,8,12.0,1982,0.0,1,1,33,7425,1,2,5,1
9482,80,1.0,34.529200529210016,18.34019827253869,6.0,3,9.0,1975,0.0077202819999999985,1,1,38,4788,2,0,4,1
12156,48,1.0,36.323375122092656,22.33051231929737,6.0,10,9.0,1982,0.041124634,1,1,46,9515,5,1,10,1
15504,45,2.0,63.20256652735981,59.37581120113427,1.0,20,22.0,2017,0.195781053,1,1,23,5212,6,3,2,1
15144,53,2.0,45.5281788993536,30.868924185684985,5.0,7,5.0,1968,0.049637257000000004,1,1,34,7759,0,1,3,1
6117,7,1.0,40.60337379208655,21.724200999239216,10.0,5,14.0,2008,0.130617806,1,1,39,10418,9,1,9,1
157,58,1.0,38.16133498672135,18.217689849424502,9.0,2,10.0,2007,0.31019913,1,1,11,2748,1,0,0,1
5931,23,1.0,43.03339773536077,42.03339773536077,1.0,3,4.0,1977,0.014072961,1,1,2,475,0,0,0,1
7588,1,1.0,58.94339559787688,57.94339559787688,1.0,11,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
10837,53,1.0,40.906603434900646,22.031623967277767,8.0,2,12.0,1992,0.31392455199999997,1,1,22,4625,11,2,10,1
2479,6,1.0,37.79487713193678,37.79487713193678,0.0,14,0.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
3131,58,1.0,48.994666877767706,44.83270350765256,1.0,8,9.0,2015,0.43788524,1,1,23,5735,3,0,5,1
2367,101,1.0,36.212205062387866,19.45576228866993,5.0,9,9.0,1964,0.038692987000000005,1,1,28,6533,1,2,5,1
14475,139,1.0,43.875221302469626,20.92721131166069,8.0,5,18.0,2011,0.12209034699999999,1,1,29,6566,7,4,0,1
5019,187,3.0,80.87816599406477,81.53409132634162,10.0,4,3.0,2015,0.041116354,1,1,53,14892,4,1,4,1
14052,48,1.0,38.610323163256226,37.55644312898397,1.0,20,1.0,2013,0.041124634,1,1,46,9515,5,1,10,1
745,6,1.0,41.26068293043501,20.3031489880956,7.0,7,17.0,2015,0.24320451899999998,1,1,5,1564,0,0,0,1
9817,6,2.0,65.82635536036544,64.82635536036544,1.0,16,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
12594,52,1.0,43.21155722528278,42.21155722528278,1.0,13,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
8571,31,2.0,51.5477520136105,37.87650697809486,6.0,3,12.0,1977,0.151346216,1,0,32,5889,10,4,1,1
14422,30,2.0,61.66800439497482,60.66800439497482,1.0,18,16.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1
1314,125,2.0,46.363495565329494,28.02537464516406,5.0,2,9.0,1975,0.040242764,1,1,25,3478,11,3,1,1
15348,149,3.0,74.57176288566879,46.826363255625274,10.0,6,10.0,2002,0.041116354,1,1,53,14892,4,1,4,1
3754,1,2.0,57.09263849172683,31.73240784351972,9.0,17,17.0,2012,0.0071223169999999995,1,1,1,264,0,0,1,1
6743,96,2.0,60.34641815980844,35.812831832030454,11.0,13,16.0,2003,0.041116354,1,1,53,14892,4,1,4,1
6201,2,2.0,45.700234538954156,31.051407764839677,5.0,8,9.0,1970,0.130617806,1,1,39,10418,9,1,9,1
712,60,2.0,72.02326140196959,49.564852232230905,8.0,6,5.0,1977,0.341071945,1,1,27,5664,48,3,11,1
16169,23,3.0,82.14425534076902,81.14425534076902,1.0,19,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
16233,96,1.0,41.912580424219215,19.678423219487048,10.0,9,16.0,2005,0.041116354,1,1,53,14892,4,1,4,1
6820,21,1.0,39.17128133969339,22.63680229684761,8.0,1,17.0,1994,0.394094211,1,1,3,662,0,0,0,1
2434,30,2.0,61.424773793489436,61.51947228341983,13.0,3,19.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1
5518,6,2.0,66.06852019951894,65.06852019951894,1.0,6,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
16099,13,2.0,47.09032927446615,29.744308808306087,6.0,9,9.0,1981,0.090799103,1,1,74,19083,2,5,15,1
1632,53,2.0,51.4676440782621,33.592867289831446,7.0,4,9.0,1975,0.049637257000000004,1,1,34,7759,0,1,3,1
11921,23,2.0,46.91273749810572,27.853008014763642,5.0,6,5.0,1967,0.014072961,1,1,2,475,0,0,0,1
14484,153,1.0,40.82938237283985,20.301519497653814,7.0,10,17.0,1994,0.033493708,1,1,66,10573,1,3,8,1
11994,53,1.0,39.657066763630006,18.86698703795904,7.0,17,23.0,1988,0.049637257000000004,1,1,34,7759,0,1,3,1
5568,96,3.0,79.8945047462282,50.96465073255328,10.0,19,17.0,2005,0.041116354,1,1,53,14892,4,1,4,1
3394,58,2.0,65.94246060290706,64.94246060290706,1.0,14,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1
11840,45,2.0,59.52966636035728,59.92681742220206,1.0,8,9.0,2015,0.195781053,1,1,23,5212,6,3,2,1
6796,52,2.0,52.413129138098405,54.537500783640716,1.0,13,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
757,131,2.0,44.58172848635842,31.52538205658092,4.0,4,4.0,1959,0.0,1,1,23,3684,2,0,4,1
6499,23,3.0,105.05142909016804,104.05142909016804,1.0,4,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
12861,17,3.0,77.18506451374246,48.87952085640563,9.0,21,22.0,1988,0.0,1,1,25,5027,4,1,1,1
14045,67,3.0,65.49231553443083,39.60991739589503,8.0,9,9.0,1977,0.100455735,1,1,43,7227,0,1,6,0
2527,88,2.0,46.11467234629729,30.199326841799852,6.0,4,12.0,1975,0.127375905,1,1,43,8429,3,3,9,1
13477,156,2.0,55.73518565882759,31.140214516658176,9.0,18,17.0,2005,0.007658515,1,1,35,7077,56,3,19,1
2565,11,3.0,71.64982098806941,50.897793038889596,6.0,7,9.0,1973,0.00016967599999999998,1,1,36,5992,0,1,1,1
10347,74,2.0,66.54699933004147,65.22061698581524,1.0,17,17.0,2014,0.309479124,1,1,35,7715,4,0,6,1
3655,27,1.0,42.06758037602813,23.15738710077987,10.0,19,14.0,2012,0.21140121399999998,1,1,9,1892,0,0,1,1
15817,7,3.0,50.270130464097186,33.6005770044418,6.0,3,9.0,1972,0.130617806,1,1,39,10418,9,1,9,1
15489,52,2.0,55.08450134002829,54.67158377398278,0.0,15,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
16114,3,1.0,40.54228420392693,21.907003359214038,6.0,5,9.0,1977,0.050900058,1,1,43,10621,1,2,3,1
2360,89,2.0,54.856850095904406,53.881994208050614,9.0,6,17.0,2002,0.1363303,1,1,30,6141,10,3,6,1
629,27,1.0,42.936723732503424,42.936723732503424,0.0,2,0.0,1977,0.011654127,1,1,4,915,0,0,0,1
3519,148,2.0,40.09364911902533,25.950053304367962,7.0,7,9.0,1965,0.31392455199999997,1,1,22,4625,11,2,10,1
12908,61,2.0,53.348531637978105,34.89594114071871,8.0,5,12.0,1979,0.300322518,1,1,52,10311,6,1,9,1
10124,33,1.0,33.07156816276961,33.07156816276961,0.0,4,10.0,1977,0.23610845800000002,1,1,16,3893,27,3,10,1
8960,54,2.0,80.70980366490359,80.76290901030406,1.0,7,1.0,2017,0.006076152,1,1,30,5285,0,6,6,1
9756,27,1.0,45.300496715740735,22.87145627874949,7.0,10,10.0,1977,0.017647053,1,1,2,469,0,0,0,1
4551,27,1.0,37.33013103146053,17.04496701287567,7.0,10,14.0,2016,0.011654127,1,1,4,915,0,0,0,1
12778,28,1.0,37.817065295661045,19.774406787014467,6.0,5,9.0,1983,0.118537385,1,1,30,6207,1,1,0,1
2369,124,1.0,34.483857652507645,19.908433545355397,5.0,5,5.0,1961,0.12209034699999999,1,1,29,6566,7,4,0,1
10917,99,2.0,45.3638917152254,31.888395988874954,6.0,5,9.0,1970,0.012338886,1,1,35,5776,1,2,4,1
769,23,2.0,54.023920396541996,54.83467300874146,10.0,3,3.0,1977,0.005767451,1,1,1,388,0,0,0,1
4555,119,1.0,32.86002887443827,23.94088310265783,5.0,3,9.0,1968,0.000995363,1,1,42,7651,1,1,5,1
1128,1,1.0,38.11287777406221,19.776276995039265,9.0,3,12.0,1975,0.036270089,1,1,6,1318,1,1,1,1
2099,123,3.0,64.19171675632212,46.222130213345224,6.0,5,9.0,1970,0.0,1,1,47,11319,0,3,5,1
16011,29,1.0,34.323226817103965,19.36910454311185,5.0,5,5.0,1965,0.086885265,1,1,10,2277,2,0,0,1
15120,27,2.0,65.10959212029576,56.84952590364055,1.0,2,1.0,1977,0.017647053,1,1,2,469,0,0,0,1
13825,107,1.0,34.34944319078833,22.844744130631337,5.0,2,8.0,1961,0.050272014000000004,1,1,21,4231,14,0,3,1
15436,70,3.0,61.81047172880874,45.0216026125091,5.0,7,9.0,1977,0.002211665,1,1,39,7614,3,1,5,0
1857,40,1.0,39.94309367559046,19.224066240256008,6.0,9,9.0,1974,0.20014680199999998,1,1,23,3975,8,2,0,1
5469,27,2.0,59.043235798910324,58.043235798910324,1.0,8,19.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1
14950,78,1.0,39.98370764009852,39.660885597101476,9.0,6,12.0,1967,0.09229064199999999,1,1,21,4346,2,1,2,1
13234,157,1.0,28.145333602649625,17.650399235811264,4.0,4,5.0,1932,0.0,1,1,30,7538,87,5,5,1
2383,45,1.0,38.729198647085646,20.025772447393813,9.0,4,12.0,1968,0.195781053,1,1,23,5212,6,3,2,1
11905,23,2.0,53.355161562485314,52.355161562485314,1.0,1,3.0,1977,0.005767451,1,1,1,388,0,0,0,1
13715,91,2.0,41.8811388361301,25.49464536061553,7.0,6,9.0,1970,0.000995363,1,1,42,7651,1,1,5,1
4734,58,1.0,39.743680510662365,21.290718831936182,7.0,14,14.0,1996,0.14890389099999998,1,1,9,1952,1,3,2,1
4436,6,2.0,66.70839660929593,64.22027221090642,1.0,9,8.0,2015,0.24320451899999998,1,1,5,1564,0,0,0,1
14795,3,1.0,32.693047906201656,17.495969084349696,5.0,6,9.0,1969,0.24603154800000002,1,0,22,3151,4,3,3,1
540,23,4.0,104.31377542017698,103.31377542017698,1.0,24,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
4616,27,1.0,41.1572889029726,20.160054731370398,1.0,9,1.0,2017,0.017647053,1,1,2,469,0,0,0,1
10060,74,2.0,69.14567367877771,68.14567367877771,1.0,4,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
7167,23,2.0,47.25631454933461,46.25631454933461,1.0,7,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
10297,62,3.0,99.34826850552294,99.34826850552294,0.0,8,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
16199,84,3.0,66.71784688807696,46.12923629443411,9.0,2,9.0,1974,0.14966637300000002,1,1,22,4789,2,4,1,1
7069,23,2.0,52.97316717771302,31.386261386680346,9.0,8,17.0,2008,0.075778755,1,1,6,1437,3,0,2,1
2402,37,2.0,57.088702388319795,37.91147724385626,7.0,4,5.0,1955,0.17891679600000002,1,1,18,3594,4,1,5,1
8302,144,2.0,65.30918997557322,35.843178867312105,10.0,6,5.0,1958,0.306977489,1,1,27,5148,14,5,7,1
14334,11,2.0,59.63403200666885,33.26879188671127,9.0,7,13.0,2015,0.038692987000000005,1,1,28,6533,1,2,5,1
14898,1,3.0,87.55109761090891,89.94058498846017,1.0,10,22.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
5054,23,2.0,52.72307152637521,51.72307152637521,1.0,10,17.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
161,71,1.0,40.33798661072887,24.81122035005217,8.0,5,12.0,1984,0.407276235,0,1,9,1768,0,0,0,0
2289,92,2.0,56.493058626552006,31.59013170747517,10.0,10,14.0,1984,0.460556389,1,1,20,4386,14,1,5,1
16348,23,1.0,42.237012060654116,41.237012060654116,1.0,19,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
1181,1,1.0,39.55311990025663,38.55311990025663,1.0,14,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
2290,10,2.0,47.12451215254592,33.269576251326264,7.0,9,12.0,1974,0.089039719,1,1,33,7976,5,0,11,1
3361,1,2.0,63.570367516610965,63.570367516610965,0.0,4,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
1780,62,2.0,71.12527960600329,71.12527960600329,0.0,9,15.0,1977,0.072157581,1,1,2,629,1,0,0,0
2284,27,3.0,49.2812465939736,48.317085449450595,10.0,11,25.0,2013,0.072157581,1,1,2,629,1,0,0,0
5909,6,2.0,56.47067164252781,36.947135341268655,8.0,9,17.0,2012,0.24320451899999998,1,1,5,1564,0,0,0,1
11612,12,2.0,60.12354246130022,37.591785566001185,10.0,11,16.0,1981,0.090799103,1,1,74,19083,2,5,15,1
12345,115,2.0,40.86422193880761,26.05739524290053,7.0,11,9.0,1962,1.8e-09,1,1,16,3681,73,2,5,1
8096,88,1.0,43.01491536482679,21.45302295364241,8.0,10,12.0,1980,0.127375905,1,1,43,8429,3,3,9,1
9990,99,2.0,49.28133275379737,31.0528946335636,5.0,2,5.0,1968,0.033493708,1,1,66,10573,1,3,8,1
11109,124,2.0,46.04952575643544,27.379662335097237,5.0,7,5.0,1967,0.12209034699999999,1,1,29,6566,7,4,0,1
14656,62,1.0,47.10071876527501,46.447959758511466,0.6527590067635387,4,1.0,2014,0.072157581,1,1,2,629,1,0,0,0
6244,6,3.0,78.65842835834273,77.65842835834273,1.0,4,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
4441,52,1.0,39.78901572727424,23.89434833845323,9.0,8,22.0,1991,0.371148999,1,1,34,7065,1,2,5,1
1099,27,3.0,55.51602821731666,55.51602821731666,0.0,6,25.0,1977,0.072157581,1,1,2,629,1,0,0,0
10530,167,3.0,55.629329540676316,36.38712423812465,5.0,5,5.0,1960,0.050272014000000004,1,1,21,4231,14,0,3,1
1290,63,1.0,42.974098468655654,23.67725866208769,8.0,9,16.0,1984,0.23861713,1,1,26,3889,6,3,6,1
8927,61,1.0,42.63631429235572,22.22709616266963,9.0,14,16.0,1983,0.300322518,1,1,52,10311,6,1,9,1
1169,9,1.0,38.533588760648975,18.68975205890916,10.0,8,16.0,1998,0.069753361,1,1,53,13670,4,1,11,1
1811,130,2.0,43.84668064506633,30.799065251588374,4.0,10,9.0,1968,0.21843974,1,1,21,4472,6,4,7,0
8776,27,2.0,67.02617394731278,66.02617394731278,1.0,2,17.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1
2013,9,1.0,43.70628862908537,21.096625075696107,8.0,5,14.0,1990,0.136244425,1,1,11,2370,0,0,1,1
15111,144,2.0,46.56795567971776,27.383788869915605,8.0,16,14.0,1987,0.306977489,1,1,27,5148,14,5,7,1
9690,27,1.0,40.08104191976457,37.834963876267466,37.0,18,19.0,2019,0.21140121399999998,1,1,9,1892,0,0,1,1
5676,123,3.0,59.61568774811072,48.021883294373204,5.0,4,9.0,1967,0.0,1,1,47,11319,0,3,5,1
3694,126,1.0,36.746062674797415,19.04804829487169,6.0,3,12.0,1978,0.333891544,1,1,30,6564,1,0,0,1
6145,99,2.0,49.1602154964565,33.39467687868289,5.0,2,5.0,1970,0.033493708,1,1,66,10573,1,3,8,1
3117,58,1.0,48.73337681433054,47.73337681433054,1.0,7,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1
5578,30,2.0,54.262849223983906,52.19230378053981,1.0,4,2.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
1654,55,2.0,58.1724727701076,32.95369233987593,9.0,11,17.0,2000,0.041365446,1,1,31,5569,0,1,4,1
10626,44,1.0,38.44138160729067,20.450657961053672,9.0,11,12.0,1972,0.036122292,1,1,24,4378,0,1,1,1
16255,52,2.0,64.27329028485549,67.82456313722916,1.0,5,17.0,2018,0.371148999,1,1,34,7065,1,2,5,1
16269,37,1.0,39.74077764856535,23.53563360277741,9.0,6,16.0,1987,0.17891679600000002,1,1,18,3594,4,1,5,1
8599,9,3.0,83.38081092348419,82.38081092348419,1.0,9,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1
10470,27,2.0,42.9534175515989,42.9534175515989,0.0,9,12.0,1977,0.072157581,1,1,2,629,1,0,0,0
4254,94,1.0,32.68392945690395,18.874933052751352,5.0,6,9.0,1976,0.282797669,1,1,33,8667,2,0,6,1
11026,18,1.0,38.18133244794481,23.071818803068524,8.0,6,17.0,1999,0.0,1,1,30,5562,0,0,5,0
15297,37,3.0,64.32389779677095,41.728073240348614,8.0,7,12.0,1987,0.17891679600000002,1,1,18,3594,4,1,5,1
361,100,1.0,37.75238618728905,17.081407974792914,9.0,11,12.0,1972,0.20014680199999998,1,1,23,3975,8,2,0,1
7350,6,1.0,41.77544923319845,21.52926227788751,7.0,11,17.0,2014,0.24320451899999998,1,1,5,1564,0,0,0,1
3924,85,1.0,44.53769907299984,23.30835600570837,10.0,20,22.0,1987,0.037177818,1,1,52,11217,1,1,7,1
14324,101,2.0,42.36942789943849,28.969147728655447,6.0,4,12.0,1972,0.225824954,0,1,41,6558,7,3,2,1
7672,58,1.0,40.73825762685349,23.099407194576937,8.0,12,14.0,1996,0.14890389099999998,1,1,9,1952,1,3,2,1
4687,57,3.0,63.77009726307618,42.90263309453711,8.0,5,12.0,1982,0.13321533300000002,1,1,49,11395,3,3,4,0
15176,21,2.0,42.04398818843896,29.997399339264174,5.0,6,5.0,1960,0.034331497,1,1,25,5487,3,0,4,1
8730,183,3.0,75.95975594334428,52.21062206129066,9.0,7,5.0,1959,0.037316452,1,1,32,6748,93,4,10,1
13604,90,1.0,49.327911801667106,20.992250030400054,12.0,15,23.0,2008,0.24603154800000002,1,0,22,3151,4,3,3,1
7142,45,1.0,40.35783135186021,42.11598278752426,1.0,4,17.0,1977,0.195781053,1,1,23,5212,6,3,2,1
9561,10,2.0,44.898877916751324,30.45522957407751,5.0,14,14.0,1971,0.089039719,1,1,33,7976,5,0,11,1
3217,76,1.0,41.752855102205466,40.752855102205466,1.0,4,1.0,1977,0.0,1,1,7,1660,39,1,5,1
9267,41,2.0,55.32194168572823,31.889385768024788,8.0,8,12.0,1983,6.99893e-05,1,1,46,10309,1,1,16,1
1187,44,2.0,44.895299395741645,25.551937722900195,6.0,10,14.0,1970,0.23220508399999998,1,1,24,4860,1,0,3,1
6398,23,1.0,41.21603167833354,40.21603167833354,1.0,2,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
2150,34,2.0,61.67356794959855,61.76232210715219,1.0,14,14.0,2018,0.069753361,1,1,53,13670,4,1,11,1
6314,31,2.0,45.110122441681604,30.449661294376412,6.0,5,9.0,1970,0.151346216,1,0,32,5889,10,4,1,1
13855,29,3.0,58.86100646631228,44.24901936229613,5.0,6,5.0,1964,0.086885265,1,1,10,2277,2,0,0,1
16407,31,1.0,35.461751545834545,19.262116728102672,6.0,2,5.0,1961,0.151346216,1,0,32,5889,10,4,1,1
14359,30,2.0,56.14870374452897,52.41873167601717,1.0,19,17.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1
5217,11,4.0,75.27604564077134,54.95543840698048,6.0,3,5.0,1957,0.225824954,0,1,41,6558,7,3,2,1
1896,61,3.0,70.33290730807654,44.76391943794164,10.0,4,12.0,1981,0.23220508399999998,1,1,24,4860,1,0,3,1
13001,18,2.0,51.79650990871909,31.882663279729986,9.0,4,15.0,2000,0.0,1,1,30,5562,0,0,5,0
12872,17,3.0,57.818706439331436,39.99459763057597,5.0,5,5.0,1962,0.0,1,1,18,3374,5,1,2,1
14858,31,1.0,38.234364544507706,20.008121319749936,8.0,6,3.0,1977,0.0,1,1,23,3684,2,0,4,1
8157,74,2.0,81.05304359102703,80.05304359102703,1.0,6,1.0,1977,0.075778755,1,1,6,1437,3,0,2,1
10575,29,1.0,34.75773665897939,22.74136849211215,5.0,7,9.0,1966,0.069660344,1,1,31,6119,4,1,2,1
10652,27,2.0,57.381382674373405,32.515995378159616,9.0,3,17.0,2015,0.011654127,1,1,4,915,0,0,0,1
14772,27,1.0,40.63245589669178,41.968804829468326,1.0,16,17.0,2015,0.011654127,1,1,4,915,0,0,0,1
777,27,2.0,74.22945980446299,74.22945980446299,0.0,9,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
7805,37,2.0,53.8245092336167,33.58178150745243,8.0,9,17.0,1988,0.127811589,1,1,28,7287,5,1,3,1
13902,52,3.0,79.4902720249641,78.4902720249641,1.0,8,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
3693,45,2.0,62.45284743296249,58.09157426303744,1.0,14,1.0,2015,0.195781053,1,1,23,5212,6,3,2,1
12299,24,3.0,68.1900843799735,43.731929822247245,9.0,3,16.0,1987,0.111627393,1,1,50,12238,8,2,3,1
6987,61,1.0,36.37119217867792,21.291750618880936,6.0,6,9.0,1981,0.300322518,1,1,52,10311,6,1,9,1
3532,34,3.0,81.70271034369097,78.46595728952072,10.0,6,20.0,2017,0.069753361,1,1,53,13670,4,1,11,1
9055,53,2.0,52.30104910530041,33.10579592083485,8.0,4,12.0,1975,0.049637257000000004,1,1,34,7759,0,1,3,1
8183,88,1.0,45.587446417687254,44.587446417687254,1.0,9,1.0,1977,0.127375905,1,1,43,8429,3,3,9,1
1404,30,1.0,50.66489256524998,49.66489256524998,1.0,13,25.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
2270,27,1.0,69.13558333810221,68.23296798489835,1.0,3,1.0,1977,0.011654127,1,1,4,915,0,0,0,1
2742,34,2.0,53.0772330356639,33.957883842274306,1.0,10,17.0,1977,0.069753361,1,1,53,13670,4,1,11,1
9250,23,2.0,56.2409836037812,54.71065759242488,10.0,4,20.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
14692,53,2.0,57.45063291499593,31.072714328411397,8.0,9,12.0,1981,0.049637257000000004,1,1,34,7759,0,1,3,1
2629,119,2.0,45.33864312300045,32.86913036516556,6.0,10,12.0,1984,0.000995363,1,1,42,7651,1,1,5,1
6414,10,3.0,66.65370919944831,45.01700533801817,5.0,10,15.0,2012,0.089039719,1,1,33,7976,5,0,11,1
15638,7,2.0,54.002220757242135,38.3876873290826,8.0,11,17.0,1999,0.130617806,1,1,39,10418,9,1,9,1
8598,90,1.0,32.88153424837038,24.985481754037014,5.0,8,9.0,1967,0.265088676,1,1,37,5288,0,3,2,1
14044,99,2.0,34.57375426569677,23.588536514179697,6.0,5,12.0,1973,0.033493708,1,1,66,10573,1,3,8,1
11381,160,4.0,79.41518367450388,55.639280486606474,8.0,5,14.0,1987,0.0,1,1,39,8647,0,0,5,1
8625,27,1.0,43.86443000618574,45.89751151443007,0.0,3,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
5992,44,3.0,77.63018249178108,48.67954355650383,9.0,13,24.0,2007,0.23220508399999998,1,1,24,4860,1,0,3,1
1575,23,1.0,33.555591204299716,33.33027735117478,1.0,5,9.0,2014,0.034656082000000005,1,1,0,168,0,0,0,1
2772,85,2.0,56.2652590851736,34.173760153200696,9.0,10,16.0,1979,0.037177818,1,1,52,11217,1,1,7,1
16421,23,1.0,41.85785928660736,40.85785928660736,1.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
13584,66,2.0,45.05356772641971,31.506606390261997,5.0,2,5.0,1959,0.16197556800000001,1,0,31,7010,5,3,7,1
13501,6,1.0,41.31041554835416,19.117076787044173,9.0,18,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
10433,42,1.0,43.60370766143065,20.54768644330958,10.0,12,24.0,2010,0.158249043,1,1,21,5731,0,1,0,1
15224,27,2.0,64.29331306081552,34.595899154745496,14.0,3,1.0,1977,0.01405792,1,1,1,290,0,0,0,1
2319,27,2.0,68.84328681133657,67.84328681133657,1.0,12,12.0,2014,0.017647053,1,1,2,469,0,0,0,1
14212,19,2.0,46.5234746837881,31.82523389235525,5.0,3,5.0,1967,0.309479124,1,1,35,7715,4,0,6,1
1690,27,1.0,45.49032348552089,22.68955895066717,12.0,5,22.0,1977,0.017647053,1,1,2,469,0,0,0,1
16679,27,2.0,69.94328579390161,69.94328579390161,0.0,6,0.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1
533,23,2.0,78.41808370933505,78.38463132297565,1.0,4,4.0,1977,0.014072961,1,1,2,475,0,0,0,1
6260,2,3.0,62.8090023365077,41.097848115792935,5.0,6,5.0,1968,0.309479124,1,1,35,7715,4,0,6,1
16126,42,1.0,41.98620662447699,20.566409106751358,7.0,17,17.0,2008,0.158249043,1,1,21,5731,0,1,0,1
2145,23,2.0,53.40281098422278,54.491795980445715,1.0,5,15.0,2018,0.034656082000000005,1,1,0,168,0,0,0,1
13796,1,1.0,49.932234185963246,48.932234185963246,1.0,2,22.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
6263,62,3.0,87.56789196128008,86.56789196128008,1.0,4,4.0,1977,0.072157581,1,1,2,629,1,0,0,0
10622,10,3.0,54.582088339223844,35.215251424022775,6.0,4,9.0,1985,0.089039719,1,1,33,7976,5,0,11,1
7482,25,1.0,46.19706786245679,35.51306410109998,10.0,20,25.0,2018,0.069753361,1,1,53,13670,4,1,11,1
9839,53,1.0,39.45277244871213,38.45277244871213,1.0,10,16.0,2017,0.049637257000000004,1,1,34,7759,0,1,3,1
647,1,2.0,63.3240249081744,62.3240249081744,1.0,4,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
9408,103,3.0,65.84594972571115,45.96138072577438,9.0,9,12.0,1965,0.014423113999999999,1,1,19,3806,4,0,3,1
